PAYEE_COUNTRY,PAYEE_NAME_EDITED_TOKENS_CORPUS,PAYEE_NAME_MATCHING_TUPLE,PAYEE_NAME_MATCHING,PAYEE_NAME_MATCHING_SCORE,PRIMARY_SSIC_DESCRIPTION,PRIMARY_USER_DESCRIBED_ACTIVITY,SECONDARY_SSIC_DESCRIPTION,SECONDARY_USER_DESCRIBED_ACTIVITY
SG,era realty network,"('era realty network', 100.0, 167952)",era realty network,100.0,REAL ESTATE AGENCIES AND VALUATION SERVICES,na,na,na
SG,sweatspot,"('beatspot', 82.35294117647058, 213871)",beatspot,82.35294117647058,RETAIL SALE OF MUSICAL INSTRUMENTS AND SCORES,"SALE OF MUSICAL INSTRUMENTS,BOOKS & RELATED ACCESSORIES & MAT'LS,CDS INCL VCDS",na,"SALE OF MUSICAL INSTRUMENTS,BOOKS & RELATED ACCESSORIES & MAT'LS,CDS INCL VCDS"
SG,cl leasing,"('cl leasing', 100.0, 390789)",cl leasing,100.0,RENTING AND LEASING OF PRIVATE CARS WITHOUT DRIVER (EXCLUDING ONLINE MARKETPLACES),na,RENTAL AND LEASING OF CARS WITH DRIVER (EXCLUDING STREET-HAIL AND RIDE-HAIL SERVICE PROVIDERS),na
SG,tanglin club,"('hsc tanglin', 78.26086956521739, 520092)",hsc tanglin,78.26086956521739,CLINICS AND OTHER GENERAL MEDICAL SERVICES (WESTERN),na,na,na
SG,arcc offices,"('arcc offices', 100.0, 333405)",arcc offices,100.0,"LETTING OF SELF-OWNED OR LEASED REAL ESTATE PROPERTY EXCEPT FOOD COURTS, COFFEE SHOPS AND CANTEENS (E.G. OFFICE/EXHIBITION SPACE, SHOPPING MALL, SELF-STORAGE FACILITIES)",PROVISION OF SERVICED OFFICES,OFFICE ADMINISTRATIVE SERVICES ON A FEE OR CONTRACT BASIS (EG BILLING AND RECORD KEEPING),na
SG,aamer,"('aamer', 100.0, 338777)",aamer,100.0,INTERIOR DESIGN SERVICES,DESIGN CONSULTANCY,OTHER SPECIALISED DESIGN ACTIVITIES N.E.C.,"ART, CITY PLANNING, URBAN DESIGN"
SG,anticimex pest management,"('anticimex pest management', 100.0, 329973)",anticimex pest management,100.0,PEST CONTROL SERVICES NOT IN CONNECTION WITH AGRICULTURE,na,OTHER CLEANING SERVICES N.E.C. (EXCLUDING ONLINE MARKETPLACES),"DISINFECTION, MOLD REMEDIATION & SALES OF EQUIPMENT"
SG,parag goradia,"('parag global', 72.0, 134623)",parag global,72.0,WHOLESALE TRADE OF A VARIETY OF GOODS WITHOUT A DOMINANT PRODUCT,GENERAL TRADE IMPORT & EXPORT,OTHER HOLDING COMPANIES,na
AU,cle consulting australia pty,"('australia consultancy', 77.55102040816327, 342592)",australia consultancy,77.55102040816327,MANAGEMENT CONSULTANCY SERVICES,na,na,na
SG,woodlands memorial,"('woodlands memorial', 100.0, 20974)",woodlands memorial,100.0,"FUNERAL AND RELATED ACTIVITIES (INCLUDING EMBALMING, CREMATING AND CEMETERY SERVICES, UPKEEP OF CEMETERIES)",na,na,na
SG,oh events,"('oh event', 94.11764705882352, 259682)",oh event,94.11764705882352,EVENT/CONCERT ORGANISERS,ROADSHOWS EVENT,na,na
SG,bluesg,"('bluesg', 100.0, 199631)",bluesg,100.0,RENTING AND LEASING OF PRIVATE CARS WITHOUT DRIVER (EXCLUDING ONLINE MARKETPLACES),na,WHOLESALE TRADE OF A VARIETY OF GOODS WITHOUT A DOMINANT PRODUCT,na
SG,senoko energy supply,"('senoko energy supply', 100.0, 159392)",senoko energy supply,100.0,"TRANSMISSION, DISTRIBUTION AND SALE OF ELECTRICITY","SUPPLY, IMPORT AND EXPORT OF ELECTRICITY AND ENERGY PRODUCTS",na,na
SG,nanyang law client account,"('nanyang children learning centre', 65.51724137931035, 510058)",nanyang children learning centre,65.51724137931035,EDUCATIONAL SUPPORT SERVICES N.E.C. (EXCLUDING ONLINE MARKETPLACES),TUITION AND ENRICHMENT,TRAINING COURSES N.E.C.,TUITION AND ENRICHMENT
SG,richfood,"('richfood', 100.0, 53016)",richfood,100.0,FOOD CATERERS,na,WHOLESALE TRADE OF A VARIETY OF GOODS WITHOUT A DOMINANT PRODUCT,na
SG,singapore polo club,"('par club singapore', 86.48648648648648, 544783)",par club singapore,86.48648648648648,"OPERATION OF SPORTS FACILITIES N.E.C. (EG BOWLING ALLEYS, TENNIS CENTRES, BILLIARD HALLS, FOOTBALL STADIUM)",INDOOR GOLF SIMULATION,na,INDOOR GOLF SIMULATION
SG,ottotto,"('ottotto', 100.0, 255780)",ottotto,100.0,RENOVATION CONTRACTORS,na,INTERIOR DESIGN SERVICES,na
SG,united medicare elizabeth dr,"('united medicare elizabeth dr', 100.0, 550433)",united medicare elizabeth dr,100.0,OTHER BUSINESS SUPPORT SERVICE ACTIVITIES (E.G. ADMINISTRATION OF LOYALTY PROGRAMMES),NURSING HOME,OTHER HOLDING COMPANIES,na
SG,rs transport services,"('rs transport services', 100.0, 65510)",rs transport services,100.0,CHARTERED BUS SERVICES (INCLUDING SCHOOL BUSES),na,CHARTERED BUS SERVICES (INCLUDING SCHOOL BUSES),na
SG,aggregate design studio,"('aggregate design studio', 100.0, 350170)",aggregate design studio,100.0,INTERIOR DESIGN SERVICES,PROVIDING INTERIOR DESIGN MANAGMENT AND CONSULTANCY SERVICES,na,na
SG,sgc credit,"('sc credit', 94.73684210526316, 165661)",sc credit,94.73684210526316,OTHER CREDIT AGENCIES N.E.C. (EG MOTOR FINANCE),MOTOR VEHICLES FINANCING FOR NEW AND USED VEHICLES,CHARTERED BUS SERVICES (INCLUDING SCHOOL BUSES),"CHARTERED &EXCURSION BUS SERVICES, RETAIL LEASING, GENERAL INSURANCE SERVICES"
SG,sc design associate,"('sc design associate', 100.0, 310535)",sc design associate,100.0,INTERIOR DESIGN SERVICES,INTERIOR DESIGN,BUILDING CONSTRUCTION N.E.C.,na
SG,singapore island country club,"('singapore elvis country club seacg', 82.53968253968253, 7629)",singapore elvis country club seacg,82.53968253968253,RECREATION CLUBS (INCLUDING COUNTRY CLUBS),CREATE AVENUE FOR SINGING AND DANCING,"ASSOCIATIONS FOR HOBBIES, RECREATIONAL, CULTURAL AND EXTRA-CURRICULAR ACTIVITIES (EG SCOUTS/GIRL GUIDES ASSOCIATION, BOOK CLUBS AND PHOTO, MUSIC, ART AND CRAFT CLUBS)",CREATE AVENUE FOR SINGING AND DANCING
FR,canopea design,"('canopy design', 88.88888888888889, 385740)",canopy design,88.88888888888889,ART AND GRAPHIC DESIGN SERVICES,na,ADVERTISING ACTIVITIES,na
SG,triple 3 nine consulting,"('triple 3 nine consulting', 100.0, 545060)",triple 3 nine consulting,100.0,DEVELOPMENT OF SOFTWARE AND APPLICATIONS (EXCEPT GAMES AND CYBERSECURITY),SOFTWARE DEVELOPMENT,OTHER INFORMATION TECHNOLOGY AND COMPUTER SERVICE ACTIVITIES (EG DISASTER RECOVERY SERVICES),SOFTWARE DEVELOPMENT
SG,cru prestige,"('cru prestige', 100.0, 411889)",cru prestige,100.0,"WHOLESALE OF FOOD, BEVERAGES AND TOBACCO N.E.C. (INCLUDING DRIED OR CANNED)",na,"RETAIL SALE OF ELECTRICAL HOUSEHOLD APPLIANCES, FURNITURE, LIGHTING EQUIPMENT AND OTHER HOUSEHOLD ARTICLES N.E.C.",na
SG,golden hill landscape,"('golden hill landscape', 100.0, 572909)",golden hill landscape,100.0,SITE PREPARATION N.E.C.,LANDSCAPING SERVICES,"LANDSCAPE PLANTING, CARE AND MAINTENANCE SERVICE ACTIVITIES (EG GARDEN INSTALLATION AND MAINTENANCE, GRASS CUTTING, TREE FELLING, PRUNING)",na
SG,storhub 37 tampines,"('storhub 37 tampines', 100.0, 301278)",storhub 37 tampines,100.0,OTHER HOLDING COMPANIES,PROPERTY INVESTMENT,GENERAL WAREHOUSING,PROVISION OF SELF-STORAGE SERVICES
SG,st. luke eldercare golden years centre,"('light years education centre', 66.66666666666667, 430588)",light years education centre,66.66666666666667,TRAINING COURSES N.E.C.,na,na,na
SG,crown relocation,"('cm relocation', 82.75862068965517, 396010)",cm relocation,82.75862068965517,FREIGHT TRANSPORT ARRANGEMENT,na,na,na
SG,singapore carpentry studio design,"('singapore carpentry studio design', 100.0, 312006)",singapore carpentry studio design,100.0,GENERAL CONTRACTORS (BUILDING CONSTRUCTION INCLUDING MAJOR UPGRADING WORKS),CONSTRUCTION AND RENOVATION WORKS,INTERIOR DESIGN SERVICES,INTERIOR DESIGN SERVICES
SG,sg gymnastic academy,"('sg gymnastic academy', 100.0, 302709)",sg gymnastic academy,100.0,ACTIVITIES OF SPORTS CLUBS/ASSOCIATIONS AND RELATED ACTIVITIES,GYMNASTICS SPORT CLUB FOR CHILDREN,"DRAMATIC ARTS, MUSIC AND OTHER ARTS PRODUCTION-RELATED ACTIVITIES N.E.C. (EG STAGE, LIGHTING AND SOUND SERVICES)","PRODUCTION COMPANY FOR PERFORMING ARTS INCL. DRAMA, PHYSICAL THEATRE & DANCE"
SG,sipm consultants,"('sipm consultants', 100.0, 162030)",sipm consultants,100.0,MANAGEMENT CONSULTANCY SERVICES,PROVISION OF PROJECT MANAGEMENT SERVICES,GENERAL BUILDING ENGINEERING DESIGN AND CONSULTANCY SERVICES,na
SG,tesla motors singapore private limited,"('tesla motors singapore private limited', 100.0, 74360)",tesla motors singapore private limited,100.0,WHOLESALE TRADE OF A VARIETY OF GOODS WITHOUT A DOMINANT PRODUCT,na,RETAIL SALE OF MOTOR VEHICLES EXCEPT MOTORCYCLES AND SCOOTERS,na
SG,origin exterminators,"('origin exterminators', 100.0, 251804)",origin exterminators,100.0,PEST CONTROL SERVICES NOT IN CONNECTION WITH AGRICULTURE,INTEGRATED PEST CONTROL MANAGEMENT SERVICES,na,na
SG,ohmm,"('ohmm', 100.0, 252820)",ohmm,100.0,FURNITURE DESIGN SERVICES,na,"RETAIL SALE OF FURNITURE (INCLUDING MATTRESSES, CUSHIONS)",RETAIL SALE OF FURNITURE & ACCESSORIES
SG,starise credit,"('starise credit', 100.0, 164800)",starise credit,100.0,RETAIL SALE OF MOTOR VEHICLES EXCEPT MOTORCYCLES AND SCOOTERS,na,OTHER CREDIT AGENCIES N.E.C. (EG MOTOR FINANCE),na
SG,venture music asia,"('venture music asia', 100.0, 231121)",venture music asia,100.0,"TRAINING COURSES FOR MUSIC, DANCING, ART, SPEECH AND DRAMA",MUSIC AND CHORAL SINGING LESSONS,EVENT/CONCERT ORGANISERS,MUSIC CONCERTS AND FESTIVALS
SG,amadeus music academy,"('james music academy', 90.0, 286051)",james music academy,90.0,"TRAINING COURSES FOR MUSIC, DANCING, ART, SPEECH AND DRAMA",PROVIDING COACHING IN MUSICAL INSTRUMENT AND MUSIC THEORY,na,PROVIDING COACHING IN MUSICAL INSTRUMENT AND MUSIC THEORY
SG,extra space woodlands,"('extra space woodlands', 100.0, 174712)",extra space woodlands,100.0,"LETTING OF SELF-OWNED OR LEASED REAL ESTATE PROPERTY EXCEPT FOOD COURTS, COFFEE SHOPS AND CANTEENS (E.G. OFFICE/EXHIBITION SPACE, SHOPPING MALL, SELF-STORAGE FACILITIES)",PROVIDE SELF STORAGE FOR COMMERCIAL AND PERSONAL PURPOSES AND FOR SUBLET,OTHER BUSINESS SUPPORT SERVICE ACTIVITIES (E.G. ADMINISTRATION OF LOYALTY PROGRAMMES),na
SG,empire garage,"('empire garage', 100.0, 174479)",empire garage,100.0,REPAIR AND MAINTENANCE OF MOTOR VEHICLES (INCLUDING INSTALLATION OF PARTS & ACCESSORIES),na,na,na
SG,assure singapore,"('assure singapore', 100.0, 344790)",assure singapore,100.0,INSURANCE BROKERS,na,DEVELOPMENT OF SOFTWARE AND APPLICATIONS (EXCEPT GAMES AND CYBERSECURITY),na
AU,monash university,"('james cook university', 73.6842105263158, 272646)",james cook university,73.6842105263158,UNIVERSITIES,na,na,na
SG,federal express singapore,"('federal express singapore', 100.0, 26301)",federal express singapore,100.0,COURIER ACTIVITIES OTHER THAN NATIONAL POST ACTIVITIES,COURIER ACTIVITIES OTHER THAN NATIONAL POST ACTIVITIES,FREIGHT TRANSPORT ARRANGEMENT,"FREIGHT FORWARDING, PACKING AND CRATING SERVICES"
SG,sf holdings one ptd,"('sf holdings one', 88.23529411764706, 308575)",sf holdings one,88.23529411764706,"LETTING OF SELF-OWNED OR LEASED REAL ESTATE PROPERTY EXCEPT FOOD COURTS, COFFEE SHOPS AND CANTEENS (E.G. OFFICE/EXHIBITION SPACE, SHOPPING MALL, SELF-STORAGE FACILITIES)",na,OTHER HOLDING COMPANIES,INDUSTRIAL PROPERTY
SG,hellofromfloursg,"('hellofromfloursg', 100.0, 530567)",hellofromfloursg,100.0,WEDDING AND RELATED ACTIVITIES (INCLUDING BRIDAL STUDIOS AND WEDDING PLANNERS),na,na,na
SG,fskh development,"('fskh development', 100.0, 32682)",fskh development,100.0,REAL ESTATE DEVELOPERS,REAL ESTATE ACTIVITIES,OTHER HOLDING COMPANIES,PROPERTIES DEVELOPMENT AND RELATED ACTIVITIES
SG,gymwithjones,"('gymwithjones', 100.0, 583195)",gymwithjones,100.0,FITNESS CENTRES AND GYMNASIUMS,na,OTHER HEALTH SERVICES N.E.C. (EXCLUDING ONLINE MARKETPLACES),na
SG,toa payoh methodist church,"('meitoto toa payoh', 69.76744186046511, 452761)",meitoto toa payoh,69.76744186046511,"BEAUTY SALONS AND SPAS (INCLUDING SLIMMING, SKIN CARE AND HAIR CARE CENTRES)","BEAUTY TREATMENT, THERAPY AND RETAIL SALE OF COSMETICS AND TOILETRIES",RETAIL SALE OF COSMETICS AND TOILETRIES (INCLUDING SKIN CARE PRODUCTS),RETAIL SALE OF COSMETICS AND TOILETRIES (INCLUDING SKIN CARE PRODUCTS)
SG,betterment lives,"('betterment lives', 100.0, 207187)",betterment lives,100.0,"TRAINING COURSES FOR INFORMATION AND COMMUNICATIONS, FINANCE AND PROFESSIONAL SERVICES",CONDUCT TRAINING WORKSHOPS FOR FINANCIAL ADVISERS,na,na
SG,aia singapore private limited,"('aia singapore private limited', 100.0, 337909)",aia singapore private limited,100.0,LIFE INSURANCE,na,"GENERAL INSURANCE (EXCEPT MARINE AND IMPORT, EXPORT & CREDIT INSURANCE)-",na
SG,comfortdelgro rent-a-car,"('comfortdelgro rent-a-car', 100.0, 382518)",comfortdelgro rent-a-car,100.0,RENTAL AND LEASING OF CARS WITH DRIVER (EXCLUDING STREET-HAIL AND RIDE-HAIL SERVICE PROVIDERS),"LEASING OF CARS, GOODS VEHICLES, BUSES, CAR CARE, DEALERSHIP",RENTING AND LEASING OF PRIVATE CARS WITHOUT DRIVER (EXCLUDING ONLINE MARKETPLACES),"LEASING OF CARS, PRIVATE HIRE, GOODS VEHICLES, BUSES, FINANCING"
SG,yeap transport,"('yeap transport', 100.0, 245542)",yeap transport,100.0,SUPPORTING SERVICES TO LAND TRANSPORT N.E.C.,BUS MANAGEMENT,CHARTERED BUS SERVICES (INCLUDING SCHOOL BUSES),EXCURSION & CHARTER
SG,growth contractor,"('growth contractor', 100.0, 590044)",growth contractor,100.0,SITE PREPARATION N.E.C.,CONSTRUCTION-RELATED LANDSCAPING WORKS,"LANDSCAPE PLANTING, CARE AND MAINTENANCE SERVICE ACTIVITIES (EG GARDEN INSTALLATION AND MAINTENANCE, GRASS CUTTING, TREE FELLING, PRUNING)",CONSTRUCTION-RELATED LANDSCAPING WORKS
SG,avon lights,"('avon lights', 100.0, 344565)",avon lights,100.0,WHOLESALE OF LIGHTING AND LIGHTING ACCESSORIES,na,na,na
SG,caline ng kok woon,"('tiong woon crane', 76.47058823529412, 70978)",tiong woon crane,76.47058823529412,CRANE SERVICES FOR ALL INDUSTRIES EXCEPT CONSTRUCTION,na,PROCESS AND INDUSTRIAL PLANT ENGINEERING DESIGN AND CONSULTANCY SERVICES,na
SG,eagle eye sg,"('eagle eye sg', 100.0, 177573)",eagle eye sg,100.0,OTHER BUSINESS SUPPORT SERVICE ACTIVITIES (E.G. ADMINISTRATION OF LOYALTY PROGRAMMES),na,na,na
SG,harry elias partnership,"('harry elias partnership', 100.0, 538907)",harry elias partnership,100.0,LEGAL ACTIVITIES (EXCLUDING ONLINE MARKETPLACES),na,na,na
SG,br law corporation,"('br law corporation', 100.0, 193855)",br law corporation,100.0,LEGAL ACTIVITIES (EXCLUDING ONLINE MARKETPLACES),na,na,na
SG,evye,"('evye', 100.0, 191696)",evye,100.0,ART AND GRAPHIC DESIGN SERVICES,"BRANDING, MEDIA CONSULTING AND CONTENT CREATION",DEVELOPMENT OF SOFTWARE AND APPLICATIONS (EXCEPT GAMES AND CYBERSECURITY),WEB DEVELOPMENT AND DESIGN
SG,robinson rent-a-car,"('robinson rent-a-car', 100.0, 69618)",robinson rent-a-car,100.0,RENTING AND LEASING OF PRIVATE CARS WITHOUT DRIVER (EXCLUDING ONLINE MARKETPLACES),"RENTAL & LEASING  OF PRIVATE CARS, VANS, TRUCKS & BUSES AND SERVICING THEREON",CHARTERED BUS SERVICES (INCLUDING SCHOOL BUSES),CHARTERED EXCURSION BUS SERVICES AND PASSENGER LAND TRANSPORT WITH OPERATOR
SG,ministry manpower,"('master manpower', 81.25, 474590)",master manpower,81.25,DOMESTIC WORKER EMPLOYMENT PLACEMENT AGENCIES (EXCLUDING ONLINE MARKETPLACES),na,EMPLOYMENT AGENCIES (EXCLUDING DOMESTIC WORKER EMPLOYMENT PLACEMENT AGENCIES AND ONLINE MARKETPLACES),na
SG,rich everest,"('rich everest', 100.0, 56411)",rich everest,100.0,ONLINE MARKETPLACES FOR GOODS (INCLUDING FOOD),na,ADVERTISING ACTIVITIES,na
SG,orange design renovation,"('orange design renovation', 100.0, 256652)",orange design renovation,100.0,INTERIOR DESIGN SERVICES,na,GENERAL CONTRACTORS (NON-BUILDING CONSTRUCTION),na
SG,tian wei signature,"('tian wei signature', 100.0, 80063)",tian wei signature,100.0,FOOD CATERERS,na,CHARTERED BUS SERVICES (INCLUDING SCHOOL BUSES),na
SG,gk detailing,"('gk detailing', 100.0, 578609)",gk detailing,100.0,CAR WASHING AND RELATED SERVICES,na,REPAIR AND MAINTENANCE OF MOTOR VEHICLES (INCLUDING INSTALLATION OF PARTS & ACCESSORIES),na
SG,three buttons,"('three buttons', 100.0, 86650)",three buttons,100.0,TAILORING AND DRESSMAKING (TO INDIVIDUAL ORDER),na,na,na
SG,acrysty,"('acrysty', 100.0, 357781)",acrysty,100.0,"RETAIL SALE OF HANDICRAFTS, COLLECTIBLES AND GIFTS",na,na,na
SG,les oliviers,"('les oliviers', 100.0, 426525)",les oliviers,100.0,NURSERIES AND KINDERGARTENS,MONTESSORI PRESCHOOL,na,na
SG,kkr 100am,"('kkr 100am', 100.0, 115129)",kkr 100am,100.0,RESTAURANTS,na,FAST FOOD OUTLETS,na
SG,hyundai motor group innovation center singapore,"('hyundai motor group innovation center singapore', 100.0, 523978)",hyundai motor group innovation center singapore,100.0,OTHER MANUFACTURING INDUSTRIES N.E.C.,na,WHOLESALE OF MOTOR VEHICLES EXCEPT MOTORCYCLES AND SCOOTERS,na
SG,capital asia,"('asia capital', 100.0, 355183)",asia capital,100.0,"RESIDENTIAL (OTHER THAN TOWN COUNCILS), COMMERCIAL AND INDUSTRIAL REAL ESTATE MANAGEMENT",na,na,na
SG,rezeca renewables,"('rezeca renewables', 100.0, 52490)",rezeca renewables,100.0,"GENERATION OF ELECTRICITY BY OTHER SOURCES (EG SOLAR POWER, BIOFUELS ETC)",na,"INSTALLATION OF INDUSTRIAL MACHINERY AND EQUIPMENT, MECHANICAL ENGINEERING WORKS",na
GB,durham university,"('diversity', 69.23076923076923, 95254)",diversity,69.23076923076923,MANAGEMENT CONSULTANCY SERVICES,ADVISORY ON MARKETING AND PROMOTION,WHOLESALE TRADE OF A VARIETY OF GOODS WITHOUT A DOMINANT PRODUCT,IMPORT AND EXPORT OF GOODS
SG,tan yong tat,"('tan yong', 80.0, 73003)",tan yong,80.0,OTHER HOLDING COMPANIES,INVESTMENT HOLDINGS,na,na
SG,lawhub,"('lawhub', 100.0, 422259)",lawhub,100.0,LEGAL ACTIVITIES (EXCLUDING ONLINE MARKETPLACES),na,na,na
GB,bc london,"('condon', 80.0, 403080)",condon,80.0,"MANUFACTURE OF METAL DOORS, WINDOW AND DOOR FRAMES, GRILLES AND GRATINGS","MANUFACTURE OF METAL DOORS, WINDOW AND DOOR FRAMES, GRILLES AND GRATINGS","MANUFACTURE OF STRUCTURAL METAL PRODUCTS N.E.C. (EG METAL SECTIONS, CORRUGATED SHEETS)",MANUFACTURE OF STRUCTURAL METAL PRODUCTS N.E.C.
SG,sentosa cove resort management,"('sentosa cove resort management', 100.0, 161570)",sentosa cove resort management,100.0,"RESIDENTIAL (OTHER THAN TOWN COUNCILS), COMMERCIAL AND INDUSTRIAL REAL ESTATE MANAGEMENT",EST&COMMUNITY MGT OF SENTOSA COVE INCL PRTY&FACILITY MGT OF COMMON PRTY,na,na
SG,select catering services,"('select catering services', 100.0, 162721)",select catering services,100.0,FOOD CATERERS,CATERERS OF FOOD & DRINKS FOR CONSUMPTION & TO OPERATE AND RUN CAFES,OTHER PERSONAL SERVICE ACTIVITIES N.E.C. (EXCLUDING ONLINE MARKETPLACES),STALLS AT FOOD COURTS & REFRESHMENT STANDS
CN,ruichfood chemical limited,"('chemicals machinery limited', 71.69811320754718, 382140)",chemicals machinery limited,71.69811320754718,WHOLESALE TRADE OF A VARIETY OF GOODS WITHOUT A DOMINANT PRODUCT,na,WHOLESALE ON A FEE OR COMMISSION BASIS (EXCLUDING ONLINE MARKETPLACES),na
SG,duane morris selvam,"('duane morris selvam', 100.0, 106927)",duane morris selvam,100.0,LEGAL ACTIVITIES (EXCLUDING ONLINE MARKETPLACES),na,na,na
SG,luce maintenance group,"('luce maintenance group', 100.0, 427403)",luce maintenance group,100.0,"GENERAL CLEANING SERVICES (INCLUDING CLEANING OF PUBLIC AREAS, OFFICES AND FACTORIES) EXCEPT HOUSEHOLD CLEANING AND ONLINE MARKETPLACES",PROVISION OF OFFICE CLEANING SERVICES,DOMESTIC/HOUSEHOLD CLEANING SERVICES (EXCLUDING ONLINE MARKETPLACES),na
SG,wea wines,"('wea wines', 100.0, 18282)",wea wines,100.0,"WHOLESALE OF LIQUOR, SOFT DRINKS AND BEVERAGES",na,MANAGEMENT CONSULTANCY SERVICES,na
SG,bob baker boy,"('bob baker boy', 100.0, 201935)",bob baker boy,100.0,"MANUFACTURE OF BREAD, CAKES AND CONFECTIONERY (EXCLUDING FROZEN BAKERY PRODUCTS)",na,RETAIL SALE OF CONFECTIONERY AND BAKERY PRODUCTS (NOT MANUFACTURED ON SITE),na
SG,moovaz innovation,"('moovaz innovation', 100.0, 455065)",moovaz innovation,100.0,MOVING SERVICES,na,FREIGHT TRANSPORT ARRANGEMENT,na
AU,st thomas college,"('shrm college', 75.86206896551724, 162141)",shrm college,75.86206896551724,COMMERCIAL SCHOOLS OFFERING HIGHER EDUCATION PROGRAMMES,na,na,na
SG,american club,"('american luxury', 78.57142857142857, 333563)",american luxury,78.57142857142857,WHOLESALE TRADE OF A VARIETY OF GOODS WITHOUT A DOMINANT PRODUCT,GENERAL WHOLESALE TRADE (INCLUDING GENERAL IMPORTERS AND EXPORTERS),RETAIL SALE IN OTHER NON-SPECIALISED STORES N.E.C.,NON-SPECIALISED RETAIL TRADE IN STORES COVERING GENERAL MERCHANDISE
SG,beeconomic singapore,"('beeconomic singapore', 100.0, 195674)",beeconomic singapore,100.0,ADVERTISING ACTIVITIES,"LOYALTY CASH BACK,  DEALS/VOUCHERS, GIFT CARDS, ADVERTISING",TRANSACTION/PAYMENT PROCESSING SERVICES,na
SG,infinite audio car accessories,"('infinite audio car accessories', 100.0, 568498)",infinite audio car accessories,100.0,REPAIR AND MAINTENANCE OF MOTOR VEHICLES (INCLUDING INSTALLATION OF PARTS & ACCESSORIES),CAR AUDIO,RETAIL SALE OF SPARE PARTS AND ACCESSORIES FOR MOTOR VEHICLES,CAR AUDIO
SG,reno times,"('reno times', 100.0, 60434)",reno times,100.0,INTERIOR DESIGN SERVICES,na,RENOVATION CONTRACTORS,na
SG,back alley creations,"('back alley creations', 100.0, 214631)",back alley creations,100.0,PHOTOGRAPHIC ACTIVITIES,PHOTOGRAPHY FOR VARIOUS EVENTS,"PRODUCTION OF ADVERTISEMENTS, CORPORATE VIDEOS AND EVENT VIDEOS",PHOTOGRAPHY FOR VARIOUS EVENTS
GB,marcus beale architects,"('elar architects', 78.94736842105263, 190663)",elar architects,78.94736842105263,ARCHITECTURAL SERVICES,na,INTERIOR DESIGN SERVICES,na
SG,konstrukt laboratories,"('konstrukt laboratories', 100.0, 127026)",konstrukt laboratories,100.0,SILK SCREEN PRINTING (INCLUDING METAL PRINTING),CREATIVE PRINTING STUDIO,FASHION (INCLUDING ACCESSORIES) DESIGN SERVICES,CREATIVE APPAREL PRODUCTION STUDIO
SG,jalan besar town council,"('one jalan besar', 71.7948717948718, 259375)",one jalan besar,71.7948717948718,OTHER HOLDING COMPANIES,na,na,na
SG,zacd posh,"('zacd posh', 100.0, 294142)",zacd posh,100.0,MANAGEMENT CONSULTANCY SERVICES,na,GENERAL CONTRACTORS (BUILDING CONSTRUCTION INCLUDING MAJOR UPGRADING WORKS),na
AU,kabo lawyers,"(""3a d'layers"", 69.56521739130434, 267744)",3a d'layers,69.56521739130434,MANUFACTURE OF BAKERY PRODUCTS N.E.C.,"MANUFACTURE OF BREAD, CAKES AND CONFECTIONERY PRODUCTS",WHOLESALE OF CONFECTIONERY AND BAKERY PRODUCTS,"WHOLESALES OF CONFECTIONERY , CAKES, COOKIES AND ALL BAKERY RELATED PRODUCTS"
SG,lee ah mooi old age home,"('lee ah mooi old age home', 100.0, 436753)",lee ah mooi old age home,100.0,RESIDENTIAL CARE SERVICES FOR THE ELDERLY (EG HOME FOR THE AGED),na,na,na
SG,genie muscle,"('genie muscle', 100.0, 575826)",genie muscle,100.0,"GENERAL CLEANING SERVICES (INCLUDING CLEANING OF PUBLIC AREAS, OFFICES AND FACTORIES) EXCEPT HOUSEHOLD CLEANING AND ONLINE MARKETPLACES",GENERAL CLEANING SERVICES,na,na
