,DWH_CARDUP_PAYMENT_ID,CARDUP_PAYMENT_CUSTOMER_COMPANY_ID,CARDUP_PAYMENT_SUCCESS_AT_UTC_TS,CARDUP_PAYMENT_PAYEE_NAME,CARDUP_PAYMENT_PAYMENT_TYPE,CARDUP_PAYMENT_SCHEDULE_TYPE,CARDUP_PAYMENT_USD_AMT,CARDUP_PAYMENT_NET_REVENUE_USD_AMT,CARDUP_PAYMENT_TOTAL_REVENUE_USD_AMT,PAYEE_NAME_WITH_SPACES,tokens,tokens_corpus
554,b746d609084d20b3ba7168d5ef2cb822,,2023-11-27 04:08:18,136328_LFG CONTENT CO. PTE. LTD.,Misc,recurring,568.02662,1.5091762,9.0853924, lfg content co  ,"['lfg', 'content', 'co']",lfg content co
556,d0e5b9f01c178132cef49024f1e3e277,,2024-05-17 04:21:22,200684_THONG LEE TRADING PRIVATE LIMITED,Misc,recurring,740.93726,2.0248746,19.262852, thong lee trading  ,"['thong', 'lee', 'trading']",thong lee trading
559,adbcf870c5b0f2cb6d874fa9c7ff5791,,2024-07-02 04:11:24,168484_FUTURE POOLS & PUMPS ENGINEERING PTE LTD,Misc,recurring,144.0922,0.5839526,2.5936596, future pools  pumps engineering  ,"['future', 'pools', 'pumps', 'engineering']",future pools pumps engineering
563,90a08a34508f9147117c33005bf3e51c,,2024-09-03 15:00:53,236492_The Medical Protection Society Ltd ,Misc,recurring,1395.4192,7.4927944,25.8152552, the medical protection society  ,"['medical', 'protection', 'society']",medical protection society
575,27c6c8920beca3ddf0139bebc52a9f63,,2024-04-29 07:01:39,193652_FOCUS TNL OFFICE CONCEPT,Misc,recurring,227.514,1.0920672,4.209009, focus tnl office concept,"['focus', 'tnl', 'office', 'concept']",focus tnl office concept
582,ba0da783df936dc7c447fe8d81a4e78e,,2024-09-30 04:07:08,210499_STORHUB TOH GUAN PTE. LTD.,Misc,recurring,98.5894,0.1213408,2.578492, storhub toh guan  ,"['storhub', 'toh', 'guan']",storhub toh guan
588,41665eed81d0f6021e87a9b924125fc0,,2024-09-30 15:04:39,245039_PEM Confinement Nanny Agency Pte Ltd,Misc,recurring,1302.89684,6.9846798,24.1013164, pem confinement nanny agency  ,"['pem', 'confinement', 'nanny', 'agency']",pem confinement nanny agency
594,5ff1f25e2e6eb48bece3d3b500e0d0b0,,2023-10-04 04:02:33,111887_Shaws CDLC @ Mountbatten Pte. Ltd.,Misc,recurring,1611.5575,20.2790812,41.900495, shaws cdlc  mountbatten  ,"['shaws', 'cdlc', 'mountbatten']",shaws cdlc mountbatten
596,1c89cc4c36f25ca401e852bf2b1c5bd4,,2024-06-03 04:08:20,90297_ NATIONAL UNIVERSITY OF SINGAPORE SOCIETY,Misc,recurring,379.19,1.9414528,7.015015,  national university of  society,"['national', 'university', 'society']",national university society
597,5de451663a61ef0f089641ddf893e9aa,,2024-01-02 04:09:30,123893_Aveo Pte Ltd,Misc,recurring,1873.1986,9.9196104,34.657966, aveo  ,['aveo'],aveo
598,bc85af30906822ed7b17ba6076119099,,2024-04-29 04:08:00,174225_RS Transport Services,Misc,recurring,128.9246,1.51676,3.3520396, rs transport services,"['rs', 'transport', 'services']",rs transport services
599,a10a6cab02206dfbc32102029d1c37e1,,2024-02-23 04:01:24,61507_CL LEASING PTE. LTD.,Misc,recurring,1335.052152,16.911874,34.7110526, cl leasing  ,"['cl', 'leasing']",cl leasing
603,c4d81cecef252ed269f1f32a3a2826cd,,2024-05-31 04:04:44,125112_KLEANWORKZ PTE. LTD.,Misc,recurring,317.00284,1.5698466,5.8622774, kleanworkz  ,['kleanworkz'],kleanworkz
607,d3a769749b14bd943b10e175f3ceed42,,2024-03-12 04:11:31,81162_BIS MOTORING,Misc,recurring,414.07548,2.0931288,7.659638, bis motoring,"['bis', 'motoring']",bis motoring
609,4907aa6f8164a315c057aadb6882e6af,,2024-08-06 15:01:40,229551_OPTIMA CARZ LEASING PTE. LTD. f.k.a OPTIMA CARZ PTE. LTD.,Misc,recurring,1405.27814,17.9508546,36.5387484, optima carz leasing   fka optima carz  ,"['optima', 'carz', 'leasing', 'fka', 'optima', 'carz']",optima carz leasing fka optima carz
614,91fffb460bdf42c8b27fc14f0b106f8e,,2024-03-19 07:00:40,179396_Jalan Besar Town Council,Misc,recurring,137.9417382,0.606704,2.5481568, jalan besar town council,"['jalan', 'besar', 'town', 'council']",jalan besar town council
622,a4ea9cf7e7784e10652c17a13b84800d,,2024-06-24 04:05:24,200476_Peh Bus Service,Misc,recurring,134.23326,0.5991202,2.4799026, peh bus service,"['peh', 'bus', 'service']",peh bus service
625,e3df7dc7673985e9603a08034d525fd7,,2023-12-19 15:02:52,159149_PROPFUNNELS PTE. LIMITED,Misc,recurring,2730.168,14.5078094,50.508108, propfunnels  ,['propfunnels'],propfunnels
627,d4099a8d14baebf0bd522cfe9b16540b,,2024-09-03 02:26:57,18106_TWIN VALLEY HOLDING BERHAD,Misc,recurring,95.399350368,0.18077959088,1.33515529168, twin valley holding ,"['twin', 'valley', 'holding']",twin valley holding
633,ab9ed48f53e9d031da9948a3385cf9ba,,2024-06-18 04:07:38,148835_Surge Plus Pte Ltd,Misc,recurring,477.7794,2.4874864,8.8427108, surge plus  ,"['surge', 'plus']",surge plus
638,04ea69f9264fe929e920c750c1fa0094,,2024-02-13 04:06:21,150280_Ministry of Manpower,Misc,recurring,45.5028,1.8276958,2.578492, ministry of manpower,"['ministry', 'manpower']",ministry manpower
639,93b258284c3b4278f1651e2171a83d57,,2024-05-28 04:21:15,148835_Surge Plus Pte Ltd,Misc,recurring,477.7794,2.4343998,8.8427108, surge plus  ,"['surge', 'plus']",surge plus
641,815ed7cfcebb94186bc3e1f83664b60f,,2024-01-23 07:00:13,164343_Seletar Country Club,Misc,recurring,342.5526622,1.706355,6.3400568, seletar country club,"['seletar', 'country', 'club']",seletar country club
644,dad4c72cbd0efb8688d4d51f4c67af6d,,2024-07-16 04:06:48,177319_NEW CREATION CHURCH - TITHE,Misc,recurring,151.676,0.6977096,2.806006, new creation church  tithe,"['new', 'creation', 'church', 'tithe']",new creation church tithe
647,ac7bd1a24850d79b4989a1cb7bcff19b,,2023-11-02 04:04:00,125112_KLEANWORKZ PTE. LTD.,Misc,recurring,317.00284,1.5698466,5.8622774, kleanworkz  ,['kleanworkz'],kleanworkz
654,523c3e63d9d42577dd533bca9073dcf9,,2024-08-27 04:31:03,93925_The Ideal Greenery,Misc,recurring,341.271,1.7366902,6.3173054, the ideal greenery,"['ideal', 'greenery']",ideal greenery
655,d770bbb4b619dbb740d0692718e38082,,2024-10-11 13:33:54,249200_RS Transport Services,Misc,recurring,329.8953,1.6760198,6.104959, rs transport services,"['rs', 'transport', 'services']",rs transport services
656,f3e81c7bf98fb5a9a5a146e272381a98,,2024-08-28 04:00:34,63405_Seah Yoke Leng Janice,Misc,recurring,2275.89838,29.159711,59.1763914, seah yoke leng janice,"['seah', 'yoke', 'leng', 'janice']",seah yoke leng janice
670,253796a7d191bf409502bac25259b783,,2024-09-26 04:37:42,192877_Best Home Employment Agency Pte Ltd,Misc,recurring,99.196104,0.417109,1.8352796, best home employment agency  ,"['best', 'home', 'employment', 'agency']",best home employment agency
673,9f24cf2019540c28ecc3aec951787fb6,,2024-09-10 15:48:03,239699_PKS FURNITURE  & WOODWORKS,Misc,recurring,6067.04,33.0122814,112.24024, pks furniture   woodworks,"['pks', 'furniture', 'woodworks']",pks furniture woodworks
683,efc24fc1bd3ed50795d619d3fd911afd,,2024-05-28 15:02:48,97759_Yu Yi Optic LLP,Misc,recurring,7583.8,40.5429948,140.3003, yu yi optic ,"['yu', 'yi', 'optic']",yu yi optic
685,0cf17086055642e676d0262e60951888,,2024-04-25 04:19:05,13530_Singapore Island Country Club,Misc,recurring,634.1725236,2.957682,11.413619,  island country club,"['island', 'country', 'club']",island country club
686,0742e0d22e9df0bbee7e9a58b4729635,,2024-10-03 04:12:40,245503_ CF DIVERS PTE. LTD.,Misc,recurring,250.2654,1.2437432,4.6337018,  cf divers  ,"['cf', 'divers']",cf divers
692,5dca540e51b8f177d06955608bc0c615,,2024-05-28 04:37:32,195303_Singapore Island Country Club,Misc,recurring,492.947,2.5178216,9.1233114,  island country club,"['island', 'country', 'club']",island country club
694,18473a5579b40ab6fe113c72beadcf57,,2023-10-24 04:03:10,97263_StorHub 37 Tampines Pte Ltd,Misc,recurring,298.953396,1.2968298,5.384498, storhub  tampines  ,"['storhub', 'tampines']",storhub tampines
701,39e00e1b970873ffd61746c5b5fbdd5e,,2024-05-21 04:01:15,140576_RAFFLES TOWN CLUB PTE LTD,Misc,recurring,99.196104,0.2047626,1.6381008, raffles town club  ,"['raffles', 'town', 'club']",raffles town club
703,cec6d23db99279a9a3782f279a04c419,,2023-10-30 10:00:47,147454_SECRET AUTO TRADING PTE. LTD.,Misc,recurring,341.271,1.668436,6.3173054, secret auto trading  ,"['secret', 'auto', 'trading']",secret auto trading
707,979eaf7af07423678435c53f1496952d,,2024-04-25 04:27:07,117000_Chong Aik International Pte Ltd,Misc,recurring,315.48608,1.5622628,5.839526, chong aik international  ,"['chong', 'aik', 'international']",chong aik international
711,bde751ce42bf40c850595bcf3aeed8e8,,2024-04-02 04:03:10,137852_SIPM CONSULTANTS PTE. LTD.,Misc,recurring,5071.7648394,14.5457284,81.14666, sipm consultants  ,"['sipm', 'consultants']",sipm consultants
712,b032c04cd5b6068698345dc3c4f1781f,,2024-07-19 04:02:27,173442_Peh Bus Service,Misc,recurring,241.92322,-0.3109358,5.4451684, peh bus service,"['peh', 'bus', 'service']",peh bus service
715,56f4103815d9751f746bd0caf4bec18e,,2024-08-23 04:01:22,125533_Jalan Besar Town Council,Misc,recurring,49.598052,1.782193,2.578492, jalan besar town council,"['jalan', 'besar', 'town', 'council']",jalan besar town council
717,c8e9f8193a30b48547b45aa23b108648,,2023-12-12 04:13:29,119169_Novel Haven Pte Ltd,Misc,recurring,303.352,1.4940086,5.612012, novel haven  ,['novel'],novel
725,442c7ea2ac54ad95c33bbc220690d1de,,2024-03-25 08:14:39,17463_Ibraco Bhd,Misc,recurring,10890.3368,91.93840133296,174.2453888, ibraco ,['ibraco'],ibraco
726,70e6f6326bd3287dbb649ee2400be676,,2024-10-15 04:36:59,141510_GSH Marketing (S) Pte Ltd,Misc,recurring,157.060498,-0.8797208,2.8287574, gsh marketing s  ,"['gsh', 'marketing']",gsh marketing
730,56f86b554371cfca41a4bb5f73b32dbc,,2024-08-02 01:56:36,26788_LG ELECTRONICS (M) SDN BHD,Misc,recurring,10.8903368,-0.37680565328,0.1524647152, lg electronics m  ,"['lg', 'electronics']",lg electronics
733,3a8c06dc79dcdef766e92d1dd5b5c5de,,2024-04-22 04:08:41,189688_Vigeo Health and Fitness Pte Ltd,Misc,recurring,1314.5152216,6.9240094,24.3212466, vigeo health and fitness  ,"['vigeo', 'health', 'fitness']",vigeo health fitness
747,c2ea2db864cd3b91c0269b973dc8280d,,2023-12-19 06:12:06,14819_AUNTIE ZENNY ENTERPRISE,Misc,recurring,189.056246848,0.6860912184,2.55269494592, auntie zenny enterprise,"['auntie', 'zenny', 'enterprise']",auntie zenny enterprise
750,cd65db77b12e57e663c1cf7b2f970be2,,2024-07-05 04:03:35,119169_Novel Haven Pte Ltd,Misc,recurring,242.6816,1.1982404,4.4896096, novel haven  ,['novel'],novel
751,b86e2c52369ae44bfee163b1f6103ede,,2024-08-27 07:01:28,232675_GYMWITHJONES PTE. LTD,Misc,recurring,1911.1176,10.313968,35.3556756, gymwithjones  ,['gymwithjones'],gymwithjones
762,141066812bbb2e079e35937da2a28730,,2024-07-22 14:12:58,116244_Lowrey music school,Misc,recurring,839.52666,4.4592744,15.5316224, lowrey music school,"['lowrey', 'music', 'school']",lowrey music school
763,48ba3dc7989d86b76fa7e2a36e7bb39a,,2023-11-03 04:02:23,108876_Luce Maintenance Group Pte. Ltd,Misc,recurring,162.1719792,0.7432124,3.0031848, luce maintenance group  ,"['luce', 'maintenance', 'group']",luce maintenance group
767,48b555a2658f16b8a522bf55d3c2aa06,,2023-11-08 04:11:59,61353_THE TANGLIN CLUB,Misc,recurring,657.856731,3.3975424,12.171999, the tanglin club,"['tanglin', 'club']",tanglin club
770,9de6de25622628e31235bfa11c6a542f,,2024-10-01 04:05:16,168484_FUTURE POOLS & PUMPS ENGINEERING PTE LTD,Misc,recurring,144.0922,0.5839526,2.5936596, future pools  pumps engineering  ,"['future', 'pools', 'pumps', 'engineering']",future pools pumps engineering
786,ef0e5018422f4a3ae54852729091fe22,,2024-07-01 04:06:38,160879_Cohabit Pte Ltd,Misc,recurring,439.8604,5.5285902,11.4363704, cohabit  ,['cohabit'],cohabit
794,035b4d4a59772baec5e7a5d7e94a8bd4,,2023-12-14 04:02:41,148835_Surge Plus Pte Ltd,Misc,recurring,477.7794,2.4343998,8.8427108, surge plus  ,"['surge', 'plus']",surge plus
797,0f902197214f48f1e2d30b6218e7eec5,,2024-09-30 04:13:10,244677_Jaga-Me Pte. Ltd.,Misc,recurring,169.460011,0.796299,3.1321094, jagame  ,['jagame'],jagame
804,6577bed68bdb0fddae0aac96f2fade26,,2024-05-07 04:17:40,183522_Full Gospel Assembly,Misc,recurring,572.0915368,2.9425144,10.5869848, full gospel assembly,"['full', 'gospel', 'assembly']",full gospel assembly
807,8cb118aace8e25795aae110af5b0b82b,,2024-03-19 04:15:32,74094_Mercedes-Benz Fleet Management Singapore Pte Ltd,Misc,recurring,2688.495019,14.2802954,49.7345604, mercedesbenz fleet management   ,"['mercedesbenz', 'fleet', 'management']",mercedesbenz fleet management
808,da26bd434c90409096dc10309241c233,,2024-04-23 04:02:44,125533_Jalan Besar Town Council,Misc,recurring,49.598052,0.1365084,0.9176398, jalan besar town council,"['jalan', 'besar', 'town', 'council']",jalan besar town council
810,988d67a7383a4ce8b2cca5b88c100ed1,,2024-05-20 04:39:19,144076_SACS-ANGLICAN SENIOR CTR (HILLVIEW),Misc,recurring,394.509276,1.9793718,7.2956156, sacsanglican senior ctr hillview,"['sacsanglican', 'senior', 'ctr', 'hillview']",sacsanglican senior ctr hillview
812,7825984acf0d5e6202fb61ed57979090,,2024-03-25 04:05:07,125533_Jalan Besar Town Council,Misc,recurring,49.598052,0.1365084,0.9176398, jalan besar town council,"['jalan', 'besar', 'town', 'council']",jalan besar town council
817,c58743cbdbc541408b229a53bca7cc9f,,2024-08-22 04:03:31,200476_Peh Bus Service,Misc,recurring,134.23326,0.5991202,2.4799026, peh bus service,"['peh', 'bus', 'service']",peh bus service
818,1c58a80877265a0070acc8e2adf78dcc,,2024-01-22 04:16:32,22507_MOVA Automotive Pte Ltd,Misc,recurring,2066.5855,10.9510072,38.2299358, mova automotive  ,"['mova', 'automotive']",mova automotive
819,168295070a5441eb604bd2f915e1aa18,,2024-09-26 04:10:08,175110_Throne landscape & construction pte Ltd ,Misc,recurring,265.433,3.2837854,6.901258, throne landscape  construction   ,"['throne', 'landscape', 'construction']",throne landscape construction
821,c127cd06105fb53a1377b4ddd2c0140b,,2024-09-19 04:36:00,207700_Family of Grace EFC,Misc,recurring,758.38,4.0118302,14.03003, family of grace efc,"['family', 'grace', 'efc']",family grace efc
824,bd9ac70358cfcad7ada971af0796ec2b,,2024-04-08 04:09:32,81162_BIS MOTORING,Misc,recurring,414.07548,2.0931288,7.659638, bis motoring,"['bis', 'motoring']",bis motoring
828,7462db73f71f51f4b012b4b197d291d9,,2024-10-10 04:06:45,52402_The National University of Singapore Society,Misc,recurring,65.524032,0.227514,1.213408, the national university of  society,"['national', 'university', 'society']",national university society
831,673b9e1d36ecfae96a8a18ec9a3504bf,,2024-08-27 04:30:10,202558_Maplebear Learning Ladder Pte Ltd,Misc,recurring,1236.1594,5.9987858,22.8727408, maplebear learning ladder  ,"['maplebear', 'learning', 'ladder']",maplebear learning ladder
845,076a93a74365f5ea9c8d7a95fc15ad06,,2024-01-29 04:15:21,161708_Big One Transport Service,Misc,recurring,250.2654,-0.2806006,5.6347634, big one transport service,"['big', 'one', 'transport', 'service']",big one transport service
848,2bf3ef48cf9b3bb6862602d600cc1eba,,2023-10-24 04:05:32,47912_The American Club ,Misc,recurring,1137.57,3.0486876,18.20112, the american club ,"['american', 'club']",american club
855,337a9212621ef5a12257ed44576d36da,,2024-07-30 07:00:31,220212_High Speed Credit Pte Ltd,Misc,recurring,1137.57,-0.8114666,25.595325, high speed credit  ,"['high', 'speed', 'credit']",high speed credit
857,b4d2680c4bb107da5f03126e89492b1c,,2024-10-08 04:16:08,197240_Senoko Energy Supply Pte Ltd,Misc,recurring,113.757,0.492947,2.1082964, senoko energy supply  ,"['senoko', 'energy', 'supply']",senoko energy supply
859,36eb363364042f79a375d8a470f5b65e,,2024-07-23 04:09:48,148835_Surge Plus Pte Ltd,Misc,recurring,477.7794,2.4874864,8.8427108, surge plus  ,"['surge', 'plus']",surge plus
860,e5fa445c02c9ff929bf4682d0998d622,,2024-01-11 04:02:45,150280_Ministry of Manpower,Misc,recurring,45.5028,0.113757,0.8418018, ministry of manpower,"['ministry', 'manpower']",ministry manpower
862,128eab399ae052076e727844cc03891c,,2024-08-13 04:21:06,82992_O2 Digital,Misc,recurring,12815.86362,69.8923008,237.0923394, o digital,['digital'],digital
863,06fe7b462d55165d1b15201b8e7754ec,,2024-10-15 04:31:03,237650_KK Women's and Children's Hospital Pte Ltd,Misc,recurring,758.38,3.8753218,14.03003, kk womens and childrens hospital  ,"['kk', 'womens', 'childrens', 'hospital']",kk womens childrens hospital
866,5abdda2929a6b634b412f6602d9d730a,,2023-10-24 04:07:23,81162_BIS MOTORING,Misc,recurring,389.124778,1.9187014,7.1970262, bis motoring,"['bis', 'motoring']",bis motoring
867,f7a8297c1b8a8788cc1031b6d1685c28,,2024-08-06 15:03:54,159149_PROPFUNNELS PTE. LIMITED,Misc,recurring,8797.208,47.929616,162.748348, propfunnels  ,['propfunnels'],propfunnels
868,fbc89b465c353f2272eb203c2cdfa2e4,,2024-05-07 04:01:16,80074_Tampines Town Council,Misc,recurring,64.538138,0.1820112,1.1603214, tampines town council,"['tampines', 'town', 'council']",tampines town council
883,ecbc6c56b452fb1f8ba2f333b9d4bd10,,2024-09-03 04:14:31,211983_FWD Singapore Pte. Ltd.,Misc,recurring,1516.76,8.1601688,28.06006, fwd   ,['fwd'],fwd
890,168bc7d15fa7edf9f0146a7d86524927,,2024-09-24 04:13:59,200476_Peh Bus Service,Misc,recurring,134.23326,0.5991202,2.4799026, peh bus service,"['peh', 'bus', 'service']",peh bus service
892,c1356ddb3969e546bdbb63081a1149eb,,2024-09-20 04:09:33,194221_Hope Church (Singapore),Misc,recurring,705.2934,3.7312296,13.0517198, hope church ,"['hope', 'church']",hope church
894,8055808a807355e9c45af3959210cef8,,2024-03-26 04:19:19,175110_Throne landscape & construction pte Ltd ,Misc,recurring,265.433,1.2968298,4.9143024, throne landscape  construction   ,"['throne', 'landscape', 'construction']",throne landscape construction
902,cb07359dcc6197603c317bd388c96a6b,,2024-06-26 04:11:18,90645_MOUNT PRAJNA LTD.,Misc,recurring,182.0112,0.5991202,3.0941904, mount prajna ,"['mount', 'prajna']",mount prajna
904,414a9c88ff0ce33a58719222cd14ddc2,,2024-10-16 04:07:26,183830_New Creation Church,Misc,recurring,758.38,3.8753218,14.03003, new creation church,"['new', 'creation', 'church']",new creation church
905,cb626303667b96d77d8bdd6c3aa661a1,,2024-07-17 04:01:55,47912_The American Club ,Misc,recurring,1137.57,3.2762016,18.20112, the american club ,"['american', 'club']",american club
907,fd0335f1cfbd63fcae47e0fe1a11c4e0,,2024-05-10 04:03:23,22507_MOVA Automotive Pte Ltd,Misc,recurring,2066.5855,10.9510072,38.2299358, mova automotive  ,"['mova', 'automotive']",mova automotive
908,dab7208c9d5808e6a59c4b328c960000,,2023-10-10 11:51:57,3093_Perbadanan Pengurusan Pusat Perdagangan Amcorp,Misc,recurring,152.2360181272,0.38333985536,2.05609558784, perbadanan pengurusan pusat perdagangan amcorp,"['perbadanan', 'pengurusan', 'pusat', 'perdagangan', 'amcorp']",perbadanan pengurusan pusat perdagangan amcorp
918,8b34ff2945ecd128854e88f97100a48d,,2023-12-11 04:57:43,3093_Perbadanan Pengurusan Pusat Perdagangan Amcorp,Misc,recurring,152.2360181272,0.40076439424,2.05609558784, perbadanan pengurusan pusat perdagangan amcorp,"['perbadanan', 'pengurusan', 'pusat', 'perdagangan', 'amcorp']",perbadanan pengurusan pusat perdagangan amcorp
921,c5020b50062786edac82656fcb6610e1,,2023-11-07 04:03:00,93509_HONG LEONG FINANCE LIMITED f.k.a HONG LEONG SINGAPORE FINANCE LIMITED f.k.a SINGAPORE FINANCE LIMITED,Misc,recurring,1625.96672,8.5848616,30.0773508, hong leong finance  fka hong leong  finance  fka  finance ,"['hong', 'leong', 'finance', 'fka', 'hong', 'leong', 'finance', 'fka', 'finance']",hong leong finance fka hong leong finance fka finance
923,a2fa84dc125e758785cad07ac8919c0d,,2024-08-21 04:16:38,140159_EXXONMOBIL ASIA PACIFIC PTE LTD,Misc,recurring,338.5180806,-0.3488548,6.2642188, exxonmobil asia pacific  ,"['exxonmobil', 'asia', 'pacific']",exxonmobil asia pacific
934,803a74136c194e50a879ffb173c08218,,2024-09-23 10:00:37,236031_Warren Golf & Country Club,Misc,recurring,731.8139486,3.867738,13.537083, warren golf  country club,"['warren', 'golf', 'country', 'club']",warren golf country club
935,ac9148e14cd9ff7c40433a997013dc53,,2024-04-09 04:10:35,52402_The National University of Singapore Society,Misc,recurring,65.524032,0.2199302,1.213408, the national university of  society,"['national', 'university', 'society']",national university society
956,5cc3f3fa6cae5b84c86518c6312b00b1,,2024-03-12 04:12:12,150280_Ministry of Manpower,Misc,recurring,45.5028,0.113757,0.8418018, ministry of manpower,"['ministry', 'manpower']",ministry manpower
960,5a77604843d5f1dd64efcb61464c7446,,2023-10-12 10:01:23,119230_ Bethany Christian Centre,Misc,recurring,120.58242,0.5005308,2.2296372,  bethany christian centre,"['bethany', 'christian', 'centre']",bethany christian centre
961,91338917b4f889faef90a27b7fa3b8c5,,2024-07-25 04:17:35,93928_ SAQUARIES INTERNATIONAL PTE LTD,Misc,recurring,318.5196,1.6077656,5.8926126,  saquaries international  ,"['saquaries', 'international']",saquaries international
963,8d0e42369dd079d060d44cad7ed8961c,,2024-01-02 04:11:26,148835_Surge Plus Pte Ltd,Misc,recurring,477.7794,2.4343998,8.8427108, surge plus  ,"['surge', 'plus']",surge plus
